Random atoms - written for Asker 

32000 atoms
1 atom types
0.0 80.92 xlo xhi
0.0 80.92 ylo yhi
0.0 80.92 zlo zhi

Atoms

1 1 0.0 0.0 0.0
2 1 2.023 1.7519693918559196 1.0114999999999998
3 1 2.023 -1.0114999999999998 1.7519693918559196
4 1 0.0 0.7404693918559198 2.7634693918559194
5 1 0.0 -2.0229999999999997 3.503938783711839
6 1 2.023 -0.2710306081440801 4.515438783711839
7 1 2.023 -3.0344999999999995 5.255908175567759
8 1 0.0 -1.28253060814408 6.267408175567759
9 1 0.0 -4.045999999999999 7.007877567423678
10 1 2.023 -2.2940306081440798 8.019377567423678
11 1 2.023 -5.057499999999999 8.759846959279598
12 1 0.0 -3.3055306081440796 9.771346959279597
13 1 0.0 -6.068999999999999 10.511816351135518
14 1 2.023 -4.31703060814408 11.523316351135518
15 1 2.023 -7.080499999999999 12.263785742991438
16 1 0.0 -5.32853060814408 13.275285742991437
17 1 0.0 -8.091999999999999 14.015755134847357
18 1 2.023 -6.34003060814408 15.027255134847357
19 1 2.023 -9.103499999999999 15.767724526703276
20 1 0.0 -7.351530608144079 16.779224526703278
21 1 0.0 -10.114999999999998 17.519693918559195
22 1 2.023 -8.36303060814408 18.531193918559197
23 1 2.023 -11.126499999999998 19.271663310415114
24 1 0.0 -9.37453060814408 20.283163310415116
25 1 0.0 -12.137999999999998 21.023632702271037
26 1 2.023 -10.386030608144079 22.035132702271035
27 1 2.023 -13.149499999999998 22.775602094126956
28 1 0.0 -11.397530608144079 23.787102094126958
29 1 0.0 -14.160999999999998 24.527571485982875
30 1 2.023 -12.409030608144079 25.539071485982873
31 1 2.023 -15.172499999999998 26.279540877838794
32 1 0.0 -13.420530608144078 27.291040877838796
33 1 0.0 -16.183999999999997 28.031510269694714
34 1 2.023 -14.432030608144078 29.04301026969471
35 1 2.023 -17.195499999999996 29.783479661550633
36 1 0.0 -15.443530608144078 30.794979661550634
37 1 0.0 -18.206999999999997 31.535449053406552
38 1 2.023 -16.455030608144078 32.54694905340655
39 1 2.023 -19.2185 33.287418445262475
40 1 0.0 -17.466530608144076 34.29891844526247
41 1 0.0 -20.229999999999997 35.03938783711839
42 1 2.023 -18.478030608144078 36.05088783711839
43 1 2.023 -21.241499999999995 36.79135722897431
44 1 0.0 -19.489530608144076 37.80285722897431
45 1 0.0 -22.252999999999997 38.54332662083023
46 1 2.023 -20.501030608144077 39.55482662083023
47 1 2.023 -23.264499999999998 40.29529601268615
48 1 0.0 -21.512530608144075 41.30679601268615
49 1 0.0 -24.275999999999996 42.047265404542074
50 1 2.023 -22.524030608144077 43.05876540454207
51 1 2.023 -25.287499999999994 43.799234796398
52 1 0.0 -23.535530608144075 44.810734796397995
53 1 0.0 -26.298999999999996 45.55120418825391
54 1 2.023 -24.547030608144077 46.56270418825391
55 1 2.023 -27.310499999999998 47.303173580109835
56 1 0.0 -25.558530608144075 48.31467358010983
57 1 0.0 -28.321999999999996 49.05514297196575
58 1 2.023 -26.570030608144076 50.06664297196575
59 1 2.023 -29.333499999999994 50.80711236382167
60 1 0.0 -27.581530608144075 51.81861236382167
61 1 0.0 -30.344999999999995 52.55908175567759
62 1 2.023 -28.593030608144076 53.57058175567759
63 1 2.023 -31.356499999999997 54.31105114753351
64 1 0.0 -29.604530608144074 55.32255114753351
65 1 0.0 -32.367999999999995 56.06302053938943
66 1 2.023 -30.616030608144076 57.074520539389425
67 1 2.023 -33.37949999999999 57.81498993124535
68 1 0.0 -31.627530608144074 58.82648993124535
69 1 0.0 -34.39099999999999 59.566959323101266
70 1 2.023 -32.63903060814407 60.578459323101264
71 1 2.023 -35.40249999999999 61.31892871495719
72 1 0.0 -33.650530608144074 62.330428714957186
73 1 0.0 -36.413999999999994 63.070898106813104
74 1 2.023 -34.66203060814407 64.0823981068131
75 1 2.023 -37.42549999999999 64.82286749866903
76 1 0.0 -35.67353060814408 65.83436749866902
77 1 0.0 -38.437 66.57483689052495
78 1 2.023 -36.685030608144075 67.58633689052495
79 1 2.023 -39.448499999999996 68.32680628238087
80 1 0.0 -37.69653060814408 69.33830628238087
81 1 0.0 3.503938783711839 2.0229999999999997
82 1 2.023 5.255908175567759 3.0344999999999995
83 1 2.023 2.4924387837118394 3.7749693918559193
84 1 0.0 4.244408175567759 4.786469391855919
85 1 0.0 1.4809387837118395 5.526938783711839
86 1 2.023 3.232908175567759 6.538438783711839
87 1 2.023 0.46943878371183967 7.278908175567759
88 1 0.0 2.2214081755677593 8.290408175567759
89 1 0.0 -0.5420612162881602 9.030877567423678
90 1 2.023 1.2099081755677594 10.042377567423678
91 1 2.023 -1.55356121628816 10.782846959279597
92 1 0.0 0.19840817556775958 11.794346959279597
93 1 0.0 -2.56506121628816 12.534816351135518
94 1 2.023 -0.8130918244322403 13.546316351135518
95 1 2.023 -3.5765612162881597 14.286785742991437
96 1 0.0 -1.82459182443224 15.298285742991437
97 1 0.0 -4.5880612162881595 16.038755134847356
98 1 2.023 -2.83609182443224 17.050255134847355
99 1 2.023 -5.599561216288159 17.790724526703276
100 1 0.0 -3.84759182443224 18.802224526703277
101 1 0.0 -6.611061216288159 19.542693918559195
102 1 2.023 -4.859091824432239 20.554193918559193
103 1 2.023 -7.622561216288159 21.294663310415114
104 1 0.0 -5.870591824432239 22.306163310415116
105 1 0.0 -8.63406121628816 23.046632702271033
106 1 2.023 -6.882091824432241 24.05813270227103
107 1 2.023 -9.64556121628816 24.798602094126952
108 1 0.0 -7.8935918244322405 25.810102094126954
109 1 0.0 -10.65706121628816 26.550571485982875
110 1 2.023 -8.90509182443224 27.562071485982877
111 1 2.023 -11.66856121628816 28.302540877838794
112 1 0.0 -9.91659182443224 29.314040877838796
113 1 0.0 -12.68006121628816 30.054510269694713
114 1 2.023 -10.92809182443224 31.066010269694715
115 1 2.023 -13.691561216288159 31.806479661550632
116 1 0.0 -11.93959182443224 32.81797966155063
117 1 0.0 -14.703061216288159 33.558449053406555
118 1 2.023 -12.95109182443224 34.56994905340655
119 1 2.023 -15.714561216288159 35.31041844526248
120 1 0.0 -13.96259182443224 36.321918445262476
121 1 0.0 -16.72606121628816 37.06238783711839
122 1 2.023 -14.97409182443224 38.07388783711839
123 1 2.023 -17.737561216288157 38.814357228974316
124 1 0.0 -15.98559182443224 39.825857228974314
125 1 0.0 -18.74906121628816 40.56632662083023
126 1 2.023 -16.99709182443224 41.57782662083023
127 1 2.023 -19.76056121628816 42.318296012686154
128 1 0.0 -18.008591824432237 43.32979601268615
129 1 0.0 -20.772061216288158 44.07026540454207
130 1 2.023 -19.02009182443224 45.08176540454207
131 1 2.023 -21.783561216288156 45.82223479639799
132 1 0.0 -20.031591824432237 46.83373479639799
133 1 0.0 -22.795061216288158 47.57420418825391
134 1 2.023 -21.04309182443224 48.58570418825391
135 1 2.023 -23.80656121628816 49.32617358010983
136 1 0.0 -22.054591824432237 50.33767358010983
137 1 0.0 -24.818061216288157 51.07814297196575
138 1 2.023 -23.066091824432238 52.089642971965745
139 1 2.023 -25.829561216288155 52.83011236382167
140 1 0.0 -24.077591824432236 53.84161236382167
141 1 0.0 -26.841061216288157 54.582081755677585
142 1 2.023 -25.089091824432238 55.59358175567758
143 1 2.023 -27.85256121628816 56.33405114753351
144 1 0.0 -26.100591824432236 57.345551147533506
145 1 0.0 -28.864061216288157 58.08602053938942
146 1 2.023 -27.112091824432238 59.09752053938942
147 1 2.023 -29.875561216288155 59.837989931245346
148 1 0.0 -28.123591824432236 60.849489931245344
149 1 0.0 -30.887061216288156 61.58995932310127
150 1 2.023 -29.135091824432237 62.60145932310127
151 1 2.023 -31.898561216288158 63.34192871495719
152 1 0.0 -30.146591824432235 64.35342871495719
153 1 0.0 -32.910061216288156 65.0938981068131
154 1 2.023 -31.158091824432237 66.1053981068131
155 1 2.023 -33.921561216288154 66.84586749866902
156 1 0.0 -32.16959182443224 67.85736749866902
157 1 0.0 -34.93306121628815 68.59783689052495
158 1 2.023 -33.18109182443223 69.60933689052494
159 1 2.023 -35.94456121628815 70.34980628238087
160 1 0.0 -34.192591824432235 71.36130628238087
161 1 0.0 7.007877567423678 4.045999999999999
162 1 2.023 8.759846959279598 5.057499999999999
163 1 2.023 5.996377567423679 5.7979693918559185
164 1 0.0 7.748346959279598 6.809469391855918
165 1 0.0 4.984877567423679 7.549938783711839
166 1 2.023 6.736846959279598 8.56143878371184
167 1 2.023 3.973377567423679 9.301908175567759
168 1 0.0 5.725346959279598 10.313408175567758
169 1 0.0 2.961877567423679 11.053877567423678
170 1 2.023 4.713846959279598 12.065377567423678
171 1 2.023 1.9503775674236792 12.805846959279597
172 1 0.0 3.702346959279599 13.817346959279597
173 1 0.0 0.9388775674236793 14.557816351135518
174 1 2.023 2.690846959279599 15.569316351135518
175 1 2.023 -0.0726224325763205 16.309785742991437
176 1 0.0 1.679346959279599 17.32128574299144
177 1 0.0 -1.0841224325763203 18.061755134847356
178 1 2.023 0.6678469592795993 19.073255134847358
179 1 2.023 -2.09562243257632 19.813724526703275
180 1 0.0 -0.3436530407204006 20.825224526703277
181 1 0.0 -3.10712243257632 21.565693918559194
182 1 2.023 -1.3551530407204004 22.577193918559196
183 1 2.023 -4.11862243257632 23.317663310415114
184 1 0.0 -2.3666530407204003 24.329163310415115
185 1 0.0 -5.13012243257632 25.069632702271036
186 1 2.023 -3.3781530407204 26.081132702271034
187 1 2.023 -6.14162243257632 26.821602094126956
188 1 0.0 -4.3896530407204 27.833102094126957
189 1 0.0 -7.153122432576319 28.573571485982875
190 1 2.023 -5.4011530407204 29.585071485982873
191 1 2.023 -8.16462243257632 30.325540877838794
192 1 0.0 -6.4126530407204 31.337040877838795
193 1 0.0 -9.176122432576319 32.07751026969471
194 1 2.023 -7.4241530407204 33.08901026969471
195 1 2.023 -10.187622432576319 33.829479661550636
196 1 0.0 -8.4356530407204 34.840979661550634
197 1 0.0 -11.199122432576319 35.58144905340655
198 1 2.023 -9.4471530407204 36.59294905340655
199 1 2.023 -12.210622432576319 37.333418445262474
200 1 0.0 -10.4586530407204 38.34491844526247
201 1 0.0 -13.222122432576318 39.08538783711839
202 1 2.023 -11.4701530407204 40.09688783711839
203 1 2.023 -14.233622432576318 40.83735722897431
204 1 0.0 -12.4816530407204 41.84885722897431
205 1 0.0 -15.245122432576318 42.58932662083023
206 1 2.023 -13.493153040720399 43.600826620830226
207 1 2.023 -16.256622432576318 44.34129601268615
208 1 0.0 -14.504653040720399 45.35279601268615
209 1 0.0 -17.26812243257632 46.093265404542066
210 1 2.023 -15.5161530407204 47.104765404542064
211 1 2.023 -18.279622432576318 47.84523479639799
212 1 0.0 -16.5276530407204 48.85673479639799
213 1 0.0 -19.291122432576316 49.59720418825391
214 1 2.023 -17.539153040720397 50.60870418825391
215 1 2.023 -20.302622432576314 51.349173580109834
